date,store_id,product_id,sales,is_anomaly,impressions,discount(%),day_of_week
2024-07-24,3,12,1512.87,0,10600,15,2
2024-06-21,4,11,592.14,0,9924,10,4
2024-12-12,1,6,2020.94,0,8461,0,3
2024-06-20,6,19,651.22,0,9664,5,3
2024-05-17,7,7,1077.07,0,17098,0,4
2024-04-03,3,8,1407.5,0,9472,5,2
2024-01-14,6,7,1862.77,0,4319,15,6
2024-02-02,4,16,1409.7,0,11239,15,4
2024-09-17,1,6,1518.25,0,9347,15,1
2024-11-09,6,8,1308.54,0,17482,15,5
2024-11-28,9,20,1637.5,0,11760,0,3
2024-08-07,1,16,1296.93,0,11844,5,2
2024-03-19,9,20,1248.54,0,9743,15,1
2024-03-12,5,16,1212.3,0,9040,10,1
2024-10-13,8,19,1613.75,0,9006,10,6
2024-07-31,7,13,1310.51,0,11140,20,2
2024-12-24,1,18,1624.29,0,8523,15,1
2024-10-30,8,10,405.98,0,11178,20,2
2024-12-13,3,16,2100.95,0,8302,20,4
2024-10-13,4,20,2134.99,0,17963,10,6
2024-06-14,4,5,1931.11,0,6978,20,4
2024-01-07,5,12,1626.81,0,7650,10,6
2024-09-22,8,9,1736.83,0,14636,0,6
2024-02-12,7,15,1559.53,0,13588,10,0
2024-04-15,7,17,562.59,0,6657,15,0
2024-05-27,5,7,1097.63,0,4326,20,0
2024-12-22,1,16,2120.78,0,8663,10,6
2024-04-21,10,13,698.19,0,9176,20,6
2024-08-11,5,6,2356.9,0,10983,0,6
2024-05-01,10,13,521.2,0,7559,20,2
2024-09-24,7,11,1157.9,0,13661,15,1
2024-04-11,8,7,1666.66,0,13196,0,3
2024-07-31,3,16,1514.97,0,10753,15,2
2024-10-28,4,10,445.2,0,8538,10,0
2024-05-30,1,20,281.82,1,9446,10,3
2024-03-22,5,2,606.84,0,5880,15,4
2024-10-30,10,8,658.31,0,13253,0,2
2024-05-12,7,1,2028.34,0,11262,20,6
2024-12-21,6,5,0.0,1,9570,20,5
2024-04-28,3,2,393.07,1,13307,10,6
2024-06-28,3,9,993.4,0,7906,0,4
2024-11-21,9,2,1705.66,0,12947,20,3
2024-03-06,4,11,428.62,0,8463,5,2
2024-06-26,5,1,340.36,0,10459,10,2
2024-09-04,9,7,679.07,0,10172,20,2
2024-09-05,7,15,0.0,1,9273,5,3
2024-04-03,5,19,977.39,0,8910,20,2
2024-08-08,10,18,1527.96,0,8391,15,3
2024-08-16,7,12,592.88,0,9317,10,4
2024-01-24,1,8,1502.19,0,8972,10,2
2024-03-11,2,12,674.9,0,9443,0,0
2024-12-12,1,9,2264.21,0,14281,15,3
2024-11-07,5,5,1149.15,0,7344,20,3
2024-07-10,10,8,472.11,0,6521,0,2
2024-11-07,10,10,2270.02,0,10749,0,3
2024-01-01,3,2,1496.04,0,13083,5,0
2024-07-13,4,18,1708.67,0,13448,0,5
2024-11-26,10,10,2358.58,0,8454,5,1
2024-04-26,3,5,1166.05,0,7211,0,4
2024-06-16,3,19,2441.55,0,7309,15,6
2024-05-03,6,9,1815.2,0,15639,20,4
2024-02-09,3,13,1968.13,0,9608,0,4
2024-07-04,5,17,1888.92,0,11871,10,3
2024-04-30,6,3,8480.83,1,9755,10,1
2024-11-08,8,9,2088.56,0,9667,10,4
2024-05-29,10,7,853.28,0,7051,10,2
2024-09-05,9,6,1141.0,0,16807,10,3
2024-01-10,1,13,703.83,0,9324,5,2
2024-07-20,4,4,2027.63,0,9459,10,5
2024-02-29,5,13,991.72,0,10588,15,3
2024-01-26,2,3,1858.71,0,5305,5,4
2024-07-23,3,20,1053.78,0,8968,10,1
2024-06-22,7,3,2095.35,0,5177,10,5
2024-12-07,5,16,1954.17,0,8653,0,5
2024-10-09,2,18,1064.77,0,10601,10,2
2024-05-26,5,2,1001.25,0,10380,20,6
2024-01-05,5,15,534.57,0,13867,15,4
2024-08-13,8,12,199.86,1,5439,10,1
2024-09-09,1,3,0.0,1,4121,5,0
2024-02-18,9,19,9758.52,1,9473,0,6
2024-11-24,3,17,1068.57,0,10708,10,6
2024-02-25,2,7,1175.42,0,11412,10,6
2024-09-15,4,13,1442.54,0,17524,5,6
2024-07-16,1,10,1741.83,0,11179,0,1
2024-06-29,1,7,1737.86,0,5741,0,5
2024-02-04,7,14,2220.34,0,10882,0,6
2024-03-02,2,5,1462.6,0,12923,20,5
2024-06-21,6,10,1319.34,0,12534,0,4
2024-10-27,4,7,2198.94,0,11240,0,6
2024-07-24,4,17,221.13,1,15318,15,2
2024-05-18,6,11,2213.45,0,10080,15,5
2024-11-12,5,7,6568.39,1,6137,0,1
2024-03-20,1,16,1199.07,0,4352,5,2
2024-09-11,3,14,1383.79,0,9285,5,2
2024-04-02,1,14,1663.39,0,8819,15,1
2024-06-27,4,12,1849.6,0,9476,5,3
2024-05-22,8,7,1447.04,0,7882,20,2
2024-06-13,7,6,0.0,1,10699,10,3
2024-03-28,10,5,642.65,0,10586,20,3
2024-08-18,9,17,595.55,0,9664,0,6
2024-07-31,2,10,1893.66,0,6125,15,2
2024-12-18,4,8,1474.48,0,16617,15,2
2024-03-03,4,10,1591.96,1,8855,20,6
2024-04-19,1,7,1493.85,0,10167,10,4
2024-05-14,6,8,675.86,0,8843,20,1
2024-05-16,1,2,696.61,0,8477,10,3
2024-04-25,7,1,1873.03,0,10978,0,3
2024-09-11,5,10,255.54,1,9554,15,2
2024-09-08,8,11,1965.92,0,10921,5,6
2024-10-13,5,15,538.41,0,10714,0,6
2024-09-08,4,18,3725.79,1,11154,20,6
2024-11-13,8,1,779.76,0,6363,0,2
2024-11-09,5,19,1287.3,0,9158,5,5
2024-11-02,9,17,1184.81,0,16824,5,5
2024-12-12,6,3,2576.37,0,10728,5,3
2024-03-05,5,12,1450.11,0,10738,0,1
2024-08-23,1,1,1154.19,0,12282,0,4
2024-12-03,6,12,851.01,0,13364,0,1
2024-12-10,7,11,1663.22,0,11579,5,1
2024-04-04,4,16,1299.63,0,9948,20,3
2024-09-18,6,17,871.08,0,18348,10,2
2024-08-12,1,12,1101.1,0,8891,15,0
2024-04-21,5,17,2491.94,0,8165,5,6
2024-09-13,10,9,807.01,0,9103,5,4
2024-09-15,9,8,640.04,0,14670,0,6
2024-11-30,3,19,3003.48,0,10291,0,5
2024-05-24,1,2,595.74,0,7109,0,4
2024-01-27,6,12,767.63,0,11644,0,5
2024-08-01,4,13,1106.96,0,9807,5,3
2024-06-14,8,8,1108.1,0,8698,15,4
2024-10-16,1,10,1905.58,0,11970,20,2
2024-07-26,8,5,1160.78,0,12956,20,4
2024-02-11,4,7,2090.12,0,8040,0,6
2024-04-22,9,15,1498.36,0,6966,0,0
2024-06-04,3,12,1361.75,0,6946,10,1
2024-04-15,9,6,1127.98,0,8791,5,0
2024-11-17,1,13,1089.33,0,8987,5,6
2024-12-06,4,2,785.39,0,10381,10,4
2024-12-05,2,7,1308.98,0,6419,15,3
2024-02-18,7,2,1510.12,0,10340,5,6
2024-12-07,10,18,2792.61,0,9807,10,5
2024-12-14,7,7,1534.61,0,15365,15,5
2024-10-10,9,1,977.36,0,9291,0,3
2024-05-08,6,5,1555.51,0,8642,20,2
2024-12-10,8,18,1272.63,0,10417,0,1
2024-08-20,2,1,1584.57,0,9523,15,1
2024-05-15,6,7,1522.29,0,8609,10,2
2024-01-03,9,18,721.45,0,14062,15,2
2024-04-27,3,11,1862.23,0,9130,20,5
2024-10-20,1,14,2154.34,0,10210,0,6
2024-03-18,5,17,2019.52,0,5052,15,0
2024-04-13,3,7,1970.26,0,10138,5,5
2024-01-15,6,13,1283.01,0,8206,5,0
2024-05-07,5,8,1571.06,0,12121,0,1
2024-08-13,4,9,1174.85,0,9367,5,1
2024-02-17,6,14,1500.69,0,7633,0,5
2024-12-29,1,3,3103.76,0,10276,15,6
2024-11-21,8,9,2001.43,0,6210,20,3
2024-01-01,8,5,1211.61,0,13223,15,0
2024-12-28,1,13,0.0,1,9304,20,5
2024-12-30,7,17,740.77,0,9064,0,0
2024-11-11,6,20,892.52,0,10979,5,0
2024-08-04,5,12,1686.23,0,11670,0,6
2024-12-20,5,19,948.72,0,7363,0,4
2024-11-05,7,4,2189.26,0,7532,15,1
2024-03-07,7,15,1398.4,0,5571,0,3
2024-03-06,6,12,716.39,0,9212,5,2
2024-01-02,8,6,1739.05,0,7280,20,1
2024-02-04,6,10,1697.22,0,3649,20,6
2024-02-26,9,20,1266.67,0,10210,10,0
2024-05-25,8,17,1181.31,0,10936,20,5
2024-03-13,10,16,1682.29,0,1879,20,2
2024-04-30,5,13,1141.7,0,6851,20,1
2024-01-15,6,4,1149.1,0,10518,0,0
2024-03-10,5,6,2398.54,0,12699,0,6
2024-11-11,10,20,830.02,0,11207,5,0
2024-07-20,5,3,1033.26,0,4471,20,5
2024-08-27,9,10,1092.7,0,11294,10,1
2024-03-21,1,6,1515.67,0,11288,10,3
2024-02-18,6,1,1692.64,0,8261,10,6
2024-03-24,2,14,2142.98,0,6783,20,6
2024-09-14,9,15,1638.92,0,7193,0,5
2024-02-25,2,15,801.46,0,13366,5,6
2024-01-29,6,2,1312.1,0,10660,20,0
2024-02-24,1,2,799.96,0,7323,5,5
2024-10-14,1,17,602.08,0,8827,0,0
2024-01-02,3,19,1595.09,0,10237,5,1
2024-02-26,5,14,1518.44,0,11736,10,0
2024-08-16,3,4,861.98,0,3079,15,4
2024-10-11,6,2,1067.92,0,5307,15,4
2024-01-24,2,11,763.09,0,17602,5,2
2024-10-16,1,3,1853.43,0,9312,20,2
2024-04-09,4,10,655.69,0,5738,10,1
2024-03-15,9,6,913.74,0,9238,5,4
2024-09-06,7,11,1118.1,0,7734,0,4
2024-03-11,10,7,1107.86,0,12316,15,0
2024-10-05,10,11,2053.55,0,9356,20,5
2024-07-18,2,18,848.9,0,13023,10,3
2024-02-20,2,15,833.92,0,6372,5,1
2024-09-10,2,15,746.35,0,3365,15,1
2024-10-10,1,6,1638.84,0,10111,0,3
2024-03-09,4,4,0.0,1,13080,10,5
2024-01-09,8,11,1855.69,0,11620,5,1
2024-07-24,5,8,1349.85,0,6206,0,2
2024-09-22,1,4,1067.31,0,13008,20,6
2024-10-16,3,3,735.48,0,10163,0,2
2024-02-21,9,12,1905.89,0,10632,15,2
2024-06-08,3,18,1181.27,0,12932,20,5
2024-03-29,5,17,1986.75,0,9086,0,4
2024-10-28,8,8,1254.08,0,12139,5,0
2024-12-26,6,10,1696.95,0,6796,5,3
2024-08-04,3,16,1908.12,0,7743,10,6
2024-03-06,6,14,1208.7,0,14044,10,2
2024-04-25,3,14,1386.63,0,11614,5,3
2024-06-30,10,10,0.0,1,15158,5,6
2024-04-01,2,4,698.3,0,7510,20,0
2024-02-08,8,16,1657.6,0,16467,10,3
2024-08-10,6,6,2121.18,0,5528,5,5
2024-01-19,3,15,752.02,0,8613,20,4
2024-05-12,5,3,1118.72,0,9430,10,6
2024-10-19,5,12,1787.21,0,10120,20,5
2024-02-14,7,4,1605.89,0,10417,10,2
2024-12-18,6,10,1851.44,0,8632,10,2
2024-01-13,7,13,1065.29,0,10213,10,5
2024-03-14,9,17,792.29,0,8923,10,3
2024-05-26,9,11,1607.33,0,5811,20,6
2024-09-25,4,20,1946.08,0,10361,5,2
2024-11-13,2,5,6156.14,1,9400,5,2
2024-07-10,4,17,526.72,0,7879,10,2
2024-05-02,2,16,783.08,1,6382,0,3
2024-10-04,10,20,580.54,0,9953,15,4
2024-01-12,4,7,1752.54,0,9466,20,4
2024-05-21,6,5,1544.93,0,8608,20,1
2024-04-11,3,5,954.97,0,11990,10,3
2024-03-02,5,18,1629.78,0,6637,0,5
2024-04-02,10,6,973.96,0,10804,5,1
2024-12-30,9,4,1063.14,0,14410,15,0
2024-06-22,3,16,1982.7,0,15324,15,5
2024-06-20,1,7,1724.49,0,5805,0,3
2024-02-10,1,16,1353.81,0,10409,20,5
2024-07-16,10,5,615.67,0,11989,5,1
2024-11-10,10,10,2693.98,0,9904,10,6
2024-12-05,4,8,1636.69,0,7842,15,3
2024-09-01,6,3,2642.1,0,11097,5,6
2024-12-08,8,5,1862.19,0,15421,0,6
2024-05-27,8,11,1699.16,0,9944,0,0
2024-01-18,3,3,687.43,0,8771,10,3
2024-12-27,4,6,1884.06,0,9841,15,4
2024-08-14,8,17,1154.8,0,7872,20,2
2024-02-18,3,15,937.4,0,15959,20,6
2024-05-27,6,7,1368.08,0,6339,0,0
2024-08-05,4,4,1605.5,0,14278,0,0
2024-09-02,3,15,822.05,0,11659,5,0
2024-02-08,8,4,1403.81,0,8821,0,3
2024-06-07,3,8,1283.66,0,6424,5,4
2024-08-30,1,19,1106.9,0,6343,20,4
2024-03-15,3,1,943.01,0,7510,0,4
2024-05-25,7,9,1060.42,0,13366,20,5
2024-11-08,5,17,2573.85,0,6396,15,4
2024-09-06,5,13,0.0,1,8921,10,4
2024-05-24,9,2,1276.17,0,14234,15,4
2024-05-23,6,11,1767.36,0,8383,10,3
2024-05-27,10,5,1874.37,1,13042,5,0
2024-12-01,5,20,2537.74,0,15533,15,6
2024-02-09,9,19,1774.93,0,12835,0,4
2024-02-21,9,5,1476.57,0,8221,20,2
2024-01-12,10,13,648.06,0,7995,20,4
2024-02-06,4,7,1742.43,0,13873,15,1
2024-02-24,8,18,405.44,1,8169,15,5
2024-04-13,10,16,1870.74,0,9249,5,5
2024-03-27,5,1,542.81,0,8891,20,2
2024-02-18,7,12,973.53,0,4960,10,6
2024-07-24,8,8,1060.38,0,6796,15,2
2024-01-02,10,2,514.76,0,10719,20,1
2024-11-07,8,8,1418.59,0,6482,20,3
2024-07-05,4,9,1095.73,0,5389,20,4
2024-04-04,10,17,837.1,0,11164,15,3
2024-08-30,4,8,982.94,0,12209,15,4
2024-05-06,2,8,1128.53,0,12930,20,0
2024-08-10,10,17,989.48,0,11282,20,5
2024-10-20,9,9,1420.84,0,15317,20,6
2024-11-15,5,12,1906.43,0,12934,15,4
2024-02-03,7,19,2079.0,0,7387,5,5
2024-01-26,4,1,861.13,0,10945,10,4
2024-07-20,8,18,1273.07,0,7593,15,5
2024-07-29,3,4,997.14,0,9724,0,0
2024-12-08,10,2,1004.57,0,12317,10,6
2024-02-13,6,5,1364.53,0,11232,15,1
2024-02-19,8,2,683.46,0,7145,15,0
2024-06-08,9,8,688.36,0,9230,0,5
2024-12-14,3,17,1126.83,0,8759,5,5
2024-07-11,6,6,1805.53,0,6386,10,3
2024-06-01,5,5,762.36,0,7113,0,5
2024-10-13,5,14,1916.41,0,9441,15,6
2024-08-21,10,20,641.01,0,8988,5,2
2024-03-13,10,8,685.03,0,15000,5,2
2024-08-01,9,15,1403.23,0,7547,20,3
2024-02-26,4,11,532.44,0,9611,15,0
2024-02-14,9,16,1481.71,0,15080,0,2
2024-02-21,5,3,725.79,0,16765,20,2
2024-08-24,5,3,1162.56,0,11368,20,5
2024-03-31,9,18,791.69,0,13535,0,6
2024-04-20,6,20,705.57,0,11513,5,5
2024-06-24,1,16,1372.35,0,12101,10,0
2024-01-16,8,14,1097.62,0,5761,15,1
2024-12-22,3,11,2184.22,0,12790,0,6
2024-11-09,3,8,2106.94,0,6532,5,5
2024-10-10,8,5,1130.82,0,6961,15,3
2024-07-15,5,17,2199.01,0,2031,0,0
2024-04-12,6,4,1108.42,0,10685,0,4
2024-11-26,3,5,1456.17,0,4959,5,1
2024-11-16,1,6,2284.37,0,8782,5,5
2024-10-02,10,12,1797.04,0,6006,0,2
2024-05-22,2,6,1811.12,0,13998,15,2
2024-06-29,5,5,1036.01,0,7235,10,5
2024-05-04,4,17,676.2,0,12165,15,5
2024-11-12,8,18,1556.15,0,9904,15,1
2024-03-03,8,19,1555.38,0,10605,15,6
2024-06-29,1,12,1427.36,0,7846,20,5
2024-03-02,8,1,525.18,0,14538,20,5
2024-08-21,2,2,858.54,0,9259,0,2
2024-10-31,5,6,2057.7,0,13284,0,3
2024-10-07,3,11,1436.41,0,11004,5,0
2024-03-31,4,5,2064.25,0,10722,5,6
2024-10-29,1,3,1851.73,0,8159,10,1
2024-01-28,7,10,1723.71,0,11187,5,6
2024-02-26,9,19,2024.75,0,8318,5,0
2024-05-01,3,2,1448.95,0,13593,20,2
2024-04-04,2,12,544.12,0,10411,15,3
2024-05-15,6,1,1425.13,0,8943,20,2
2024-09-29,4,6,1873.84,0,10906,5,6
2024-01-04,1,8,1756.22,0,8895,10,3
2024-11-22,7,12,994.97,0,8561,20,4
2024-07-17,10,15,1706.63,0,11497,15,2
2024-09-08,2,10,2265.47,0,5963,5,6
2024-08-07,8,19,1147.23,0,9402,15,2
2024-07-15,9,3,850.82,0,11086,20,0
2024-04-09,3,5,1140.56,0,7415,10,1
2024-01-26,7,6,1063.48,0,4768,10,4
2024-04-08,1,5,1362.31,0,9909,20,0
2024-11-01,2,12,962.18,0,14865,5,4
2024-10-28,3,2,1231.86,0,11086,20,0
2024-04-26,7,15,1494.31,0,13587,10,4
2024-06-05,9,12,1794.09,0,6774,10,2
2024-06-19,9,13,634.32,0,8417,5,2
2024-06-13,9,6,1039.96,0,5634,20,3
2024-11-28,3,4,1240.77,0,7578,0,3
2024-11-16,8,9,2380.21,0,11351,0,5
2024-01-25,3,5,968.92,0,9715,15,3
2024-07-08,6,9,6614.74,1,9457,0,0
2024-12-24,9,2,1549.63,0,14783,20,1
2024-03-23,4,11,556.06,0,12045,15,5
2024-12-04,9,7,1192.46,0,11924,5,2
2024-03-03,1,11,760.29,0,9867,5,6
2024-08-28,2,10,1887.75,0,15764,0,2
2024-05-04,4,13,1378.18,0,7254,0,5
2024-07-19,6,4,1132.9,0,14512,15,4
2024-07-16,4,10,562.64,0,1235,20,1
2024-06-22,3,11,1666.09,0,7375,5,5
2024-06-16,4,16,1667.59,0,12952,15,6
2024-09-18,8,6,1460.8,0,9162,5,2
2024-02-24,7,4,2177.87,0,9870,15,5
2024-05-21,5,11,705.77,0,10387,0,1
2024-07-10,2,17,943.44,0,6483,20,2
2024-01-25,8,7,1538.48,0,12108,10,3
2024-09-22,5,4,1718.57,0,6219,5,6
2024-07-08,1,7,1510.17,0,8914,15,0
2024-03-14,1,6,1601.03,0,15787,15,3
2024-01-01,5,6,1879.04,0,9482,10,0
2024-12-03,1,3,2496.88,0,5742,5,1
2024-12-12,10,10,2182.46,0,11631,15,3
2024-07-17,5,11,901.21,0,15339,5,2
2024-10-05,8,4,1900.94,0,15805,15,5
2024-03-27,10,16,1632.79,0,13452,5,2
2024-12-21,1,8,2808.3,0,9660,0,5
2024-02-29,9,9,1261.57,0,13877,0,3
2024-05-10,9,12,1935.63,0,12432,15,4
2024-08-31,7,18,798.42,0,10762,5,5
2024-09-27,10,9,1096.71,0,8783,15,4
2024-08-16,7,13,1016.79,0,13860,5,4
2024-03-07,4,2,529.89,0,14516,10,3
2024-07-02,5,19,622.56,0,11575,5,1
2024-11-26,7,20,1991.89,0,9388,15,1
2024-04-19,1,6,1600.52,0,8019,15,4
2024-07-13,1,16,1581.84,0,5961,15,5
2024-04-04,10,20,757.79,0,10628,15,3
2024-05-16,1,18,1085.8,0,8070,15,3
2024-12-08,7,18,774.35,0,8120,5,6
2024-05-29,2,6,1846.81,0,10368,15,2
2024-10-02,3,10,1094.23,0,12052,15,2
2024-11-04,10,3,2505.43,0,10629,5,0
2024-06-03,6,19,671.73,0,13375,10,0
2024-02-08,5,1,617.33,0,6662,0,3
2024-04-13,2,19,1381.78,0,5443,20,5
2024-03-17,3,3,940.05,0,7975,20,6
2024-09-19,10,10,1701.25,0,4108,20,3
2024-09-29,5,8,1705.34,0,9621,10,6
2024-08-16,1,6,1506.43,0,7644,5,4
2024-09-16,9,2,1217.82,0,8810,20,0
2024-10-03,7,5,1495.18,0,8320,15,3
2024-08-30,3,2,1374.34,0,10996,20,4
2024-12-10,6,19,685.39,0,11808,0,1
2024-09-26,5,18,1100.86,0,15352,5,3
2024-04-01,2,15,735.92,0,9430,20,0
2024-06-21,8,11,1704.31,0,7054,20,4
2024-07-16,6,1,1368.36,0,13644,0,1
2024-03-20,10,5,734.14,0,10737,20,2
2024-08-31,3,17,868.02,0,8568,0,5
2024-09-10,10,10,1821.44,0,8641,15,1
2024-11-29,7,15,1765.7,0,11888,0,4
2024-05-09,1,9,1775.93,0,14681,15,3
2024-09-06,10,7,934.32,0,5936,0,4
2024-12-17,6,14,1512.43,0,6471,5,1
2024-06-21,2,17,975.32,0,4737,5,4
2024-03-24,6,14,1582.11,0,8907,20,6
2024-11-05,6,18,1525.29,0,4821,20,1
2024-05-08,5,12,1487.98,0,8378,0,2
2024-05-06,2,3,1891.83,0,7237,20,0
2024-06-22,3,3,787.08,0,11770,0,5
2024-10-01,4,3,1273.5,0,7709,5,1
2024-04-25,10,6,1314.26,0,10534,5,3
2024-08-28,7,18,578.95,0,14948,5,2
2024-09-28,7,14,2284.6,0,11009,10,5
2024-12-19,6,7,1932.83,0,7378,0,3
2024-03-25,3,16,1522.85,0,6601,15,0
2024-10-29,6,19,492.74,0,13640,5,1
2024-11-24,3,3,1026.4,0,8973,15,6
2024-01-19,8,2,738.81,0,5886,10,4
2024-11-16,10,3,3121.32,0,8203,10,5
2024-11-09,4,11,733.89,0,10186,0,5
2024-05-21,6,19,596.1,0,12587,0,1
2024-08-22,3,20,1064.16,0,12182,10,3
2024-09-25,5,14,1491.45,0,6625,5,2
2024-03-30,10,13,766.85,0,11937,10,5
2024-10-10,9,4,1825.64,1,10770,10,3
2024-02-18,6,12,717.95,0,12799,20,6
2024-10-12,6,15,1645.67,0,10586,20,5
2024-09-27,3,8,1473.75,0,4259,10,4
2024-08-29,7,8,991.17,0,5971,20,3
2024-11-11,9,17,756.65,0,8084,0,0
2024-01-16,2,15,763.39,0,12585,0,1
2024-11-18,3,7,291.85,1,10300,10,0
2024-10-30,2,11,765.92,0,4693,10,2
2024-05-07,10,13,153.19,1,10427,0,1
2024-02-16,9,18,510.86,0,8541,20,4
2024-08-07,10,18,1750.81,0,8190,20,2
2024-12-09,1,20,2408.13,0,13673,5,0
2024-02-01,3,6,568.58,0,9848,5,3
2024-12-14,9,4,0.0,1,12779,0,5
2024-03-04,8,20,787.57,0,10294,5,0
2024-09-26,6,11,1734.42,0,14642,0,3
2024-01-22,5,17,1913.78,0,6166,10,0
2024-01-16,4,20,1906.87,0,6474,20,1
2024-03-03,6,14,1523.54,0,8471,10,6
2024-10-08,3,17,632.54,0,8934,10,1
2024-09-12,4,2,393.16,0,6919,15,3
2024-01-07,6,9,1976.62,0,10012,10,6
2024-12-08,7,16,809.45,0,10953,10,6
2024-07-29,8,10,628.21,0,7687,10,0
2024-07-31,4,8,1005.46,0,8003,15,2
2024-07-04,1,17,541.27,0,15381,5,3
2024-11-25,1,7,0.0,1,11576,20,0
2024-09-06,4,11,588.78,0,6894,15,4
2024-01-31,9,20,1202.65,0,11240,15,2
2024-12-12,10,15,2228.8,0,5531,10,3
2024-02-25,6,2,611.84,1,9291,5,6
2024-01-08,2,2,901.47,0,13692,20,0
2024-03-22,2,5,1183.78,0,12742,5,4
2024-01-20,8,6,1705.38,0,12414,5,5
2024-05-04,7,2,1636.8,0,13549,20,5
2024-08-02,10,16,1589.96,0,11110,10,4
2024-11-02,4,6,2247.48,0,12724,5,5
2024-04-03,2,18,1036.94,0,10596,15,2
2024-03-17,1,10,2155.58,0,12776,5,6
2024-04-20,6,12,838.58,0,2360,5,5
2024-05-27,8,20,952.78,0,9338,10,0
2024-05-07,1,14,1700.95,0,15069,20,1
2024-02-09,7,16,767.72,0,10149,0,4
2024-10-18,4,9,1123.52,0,10719,0,4
2024-12-01,2,1,2618.92,0,11031,10,6
2024-06-02,8,4,1898.54,0,11000,10,6
2024-07-09,1,9,4570.19,1,7711,10,1
2024-11-30,9,17,929.84,0,12921,0,5
2024-01-14,3,20,1442.63,0,10241,10,6
2024-07-23,1,20,1884.77,0,8828,15,1
2024-09-15,1,17,850.16,0,9308,5,6
2024-08-02,4,14,614.62,0,14903,0,4
2024-12-14,1,7,2292.26,0,6643,5,5
2024-05-03,2,13,1196.5,0,8533,20,4
2024-10-14,10,8,823.84,0,7821,15,0
2024-02-21,5,10,1267.38,0,12899,10,2
2024-05-28,7,8,987.24,0,11834,10,1
2024-05-20,6,1,1300.38,0,3757,5,0
2024-07-12,10,9,834.45,0,8675,10,4
2024-07-17,6,14,1246.9,0,11323,10,2
2024-02-12,9,20,4539.75,1,13677,5,0
2024-01-12,1,11,867.63,0,9785,15,4
2024-04-30,1,2,869.33,0,8509,10,1
2024-07-17,9,14,611.83,0,15248,15,2
2024-12-17,4,17,580.14,0,15208,5,1
2024-06-16,8,12,1491.74,0,10814,10,6
2024-07-10,10,4,1029.68,0,7354,5,2
2024-12-25,2,9,2395.65,0,8574,15,2
2024-11-09,7,18,916.96,0,16109,15,5
2024-04-21,1,4,1181.39,0,5961,20,6
2024-02-23,7,3,1671.61,0,10956,0,4
2024-05-26,1,5,1688.75,0,11681,0,6
2024-09-28,7,4,1973.73,0,5362,0,5
2024-03-24,9,2,1406.28,0,7857,0,6
2024-03-10,10,13,844.26,0,10913,15,6
2024-04-29,3,18,1005.26,0,6592,15,0
2024-07-19,10,9,701.35,0,6880,5,4
2024-01-27,4,16,1785.98,0,8857,15,5
2024-09-11,6,4,1113.25,0,7581,0,2
2024-04-21,1,3,2201.38,0,11778,20,6
2024-01-31,5,14,1626.43,0,12883,5,2
2024-12-08,8,18,1626.04,0,9591,15,6
2024-07-25,1,2,907.03,0,11284,10,3
2024-05-23,1,13,552.91,0,10977,5,3
2024-02-04,5,20,1984.55,0,10170,20,6
2024-03-06,2,7,1247.36,0,12749,20,2
2024-12-19,1,16,1754.13,0,4753,10,3
2024-08-26,10,8,681.92,0,7502,5,0
2024-04-26,1,11,744.35,0,12720,20,4
2024-11-11,10,10,2276.57,0,2177,5,0
2024-03-15,1,15,1828.52,0,14844,5,4
2024-05-02,6,10,1426.12,0,8536,10,3
2024-09-06,8,17,1231.89,0,11525,5,4
2024-01-29,5,12,1549.57,0,13471,15,0
2024-11-13,9,3,1198.37,0,7002,5,2
2024-08-22,5,9,1791.2,0,8065,10,3
2024-06-28,2,11,824.64,0,5918,15,4
2024-07-27,8,7,1611.78,0,10844,0,5
2024-11-04,8,16,2164.24,0,7878,20,0
2024-06-17,7,19,1776.99,0,10985,20,0
2024-09-27,7,13,1049.72,0,13109,20,4
2024-05-30,8,4,1653.48,0,11866,0,3
2024-05-28,2,18,1064.79,0,12311,15,1
2024-03-07,9,8,662.1,0,10848,15,3
2024-01-21,2,6,2360.68,0,15529,10,6
2024-09-15,9,7,972.0,0,13271,20,6
2024-10-19,4,4,1828.32,0,14822,10,5
2024-09-17,8,20,845.14,0,12204,0,1
2024-02-11,4,14,942.42,0,11914,5,6
2024-11-15,2,19,1471.95,0,9776,0,4
2024-08-24,5,19,1002.91,0,19211,10,5
2024-04-22,1,1,1023.37,0,9684,20,0
2024-05-21,8,7,1374.47,0,9827,5,1
2024-10-19,3,9,1386.36,0,387,10,5
2024-10-15,8,10,541.51,0,10243,20,1
2024-07-13,5,4,1662.17,0,12358,20,5
2024-09-17,5,5,858.06,0,12258,10,1
2024-07-20,4,7,1999.78,0,14061,5,5
2024-11-15,6,11,2606.73,0,10659,15,4
2024-02-18,7,13,1290.23,0,11360,15,6
2024-11-26,3,13,2559.41,0,7437,5,1
2024-01-29,7,16,446.42,0,5852,15,0
2024-06-10,6,16,1302.75,0,8654,15,0
2024-01-27,3,18,1174.79,0,11284,20,5
2024-11-09,6,17,1278.83,0,17480,0,5
2024-09-16,10,10,0.0,1,5872,20,0
2024-12-25,2,7,1593.6,0,9106,5,2
2024-11-16,2,10,2950.96,0,9755,0,5
2024-06-27,7,20,1464.91,0,11293,5,3
2024-04-29,8,9,6649.34,1,14024,20,0
